MUNICIPIO,Y,X,W1,W2,N
Nova Bassano,0.566,0.2,0,0.3333333333,5
Mimoso do Sul,0.61,0.4,0,1,5
Caetanópolis,0.604,0.2,0,0,5
Salto de Pirapora,0.643,0.2,0,0,5
Mari,0.657,0.2,0,0,5
Ipaussu,0.642,0.6,0.3333333333,0.5,5
Arealva,0.546,0.2,0.3333333333,0,5
Jacinto Machado,0.603,0.2,0,0,5
Paraty,0.67,0.2,0,0,5
Rio Grande da Serra,0.697,0.4,0,1,5
Breves,0.813,0.2,0,0,5
Santa Branca,0.619,0.2,0,1,5
São Domingos do Prata,0.582,0.2,0,0,5
Castro,0.691,0.2,0,0,5
Laurentino,0.61,0.2,0,0,5
Araçuaí,0.668,0.2,0,0,5
Eugenópolis,0.593,0.4,0.25,0,5
Itatinga,0.691,0.2,0,0,5
Terra Roxa,0.598,0.2,0,0,5
Condado,0.691,0.2,0,0,5
São Simão,0.655,0.2,0,0,5
Esplanada,0.735,0.2,0,0,5
Guaíra,0.643,0.4,0.25,0,5
Areia Branca,0.659,0.4,0.25,0,5
Iracemápolis,0.649,0.2,0.25,0,5
Piraí do Sul,0.661,0.2,0,0,5
Codó,0.721,0.4,0.25,0,5
Caaporã,0.752,0.2,0,0,5
Tenente Portela,0.601,0.2,0,0,5
Campo do Meio,0.606,0.2,0.25,0,5
Igarapé,0.683,0.2,0,0,5
Barra da Estiva,0.725,0.2,0,0,5
Alto Feliz,0.528,0.2,0,0,5
Porangatu,0.674,0.2,0,0,5
Simão Dias,0.684,0.4,0.5,0.3333333333,5
Catolé do Rocha,0.658,0.2,0.3333333333,0,5
Capelinha,0.727,0.2,0,0,5
Panorama,0.655,0.4,0.5,0,5
Bom Sucesso,0.59,0.4,0,0.5,5
Poço Redondo,0.763,0.2,0.3333333333,0,5
Ingá,0.666,0.2,0,0,5
Catanduvas,0.668,0.25,0,0,4
Deodápolis,0.635,0.25,0,0,4
São Sepé,0.539,0.25,0,0,4
Cairu,0.766,0.25,0,0,4
Carnaúba dos Dantas,0.663,0.25,0,0,4
Nortelândia,0.649,0.25,0,0,4
São Félix do Xingu,0.787,0.25,0.5,0,4
Muritiba,0.683,0.5,0.5,0,4
Santo Antônio de Posse,0.658,0.25,0,0,4
Flórida Paulista,0.631,0.5,0.5,0,4
Tarumirim,0.601,0.25,0,0,4
Água Santa,0.592,0.25,0,0,4
Tocantinópolis,0.726,0.25,0,0,4
Paudalho,0.722,0.25,0,0,4
Brotas,0.633,0.25,0,0,4
Avanhandava,0.687,0.25,0,0,4
Itá,0.6,0.25,0.5,0,4
Rosário,0.745,0.25,0.3333333333,0,4
Santa Maria de Jetibá,0.691,0.5,0.3333333333,0,4
Poções,0.671,0.5,0.3333333333,0,4
Jucurutu,0.647,0.25,0,0,4
Itaobim,0.651,0.25,0,0,4
Águas de São Pedro,0.49,0.25,0,0.5,4
Iapu,0.625,0.25,0,0,4
Pitangueiras,0.688,0.25,0,0,4
Joanópolis,0.601,0.25,0,0,4
Uraí,0.57,0.25,0,0,4
Assis Chateaubriand,0.581,0.25,0,0,4
São Bento do Sapucaí,0.584,0.25,0,0,4
Victor Graeff,0.524,0.25,0.3333333333,0,4
Curiúva,0.65,0.25,0.5,0,4
Anastácio,0.662,0.25,0,0,4
Macaparana,0.686,0.25,0,0,4
Santa Luzia do Pará,0.768,0.25,0,0,4
Conchas,0.603,0.5,0.5,0,4
Muricilândia,0.714,0.5,0.3333333333,0,4
Pindoretama,0.682,0.25,0,0,4
Itapuranga,0.602,0.25,0,0,4
Quatro Barras,0.688,0.5,0.6666666667,0,4
Itirapina,0.689,0.25,0,0,4
Cedro,0.636,0.5,0,0.3333333333,4
Pedra Azul,0.673,0.25,0,0,4
Morretes,0.636,0.25,0,0,4
Alcântara,0.716,0.25,0,1,4
Arroio do Meio,0.568,0.25,0,0,4
Colinas do Tocantins,0.719,0.25,0,0,4
Paraí,0.56,0.25,0,0,4
Iacanga,0.623,0.5,0,0.3333333333,4
Coração de Jesus,0.667,0.5,0.3333333333,0,4
Silvianópolis,0.57,0.25,0.3333333333,0,4
Maragogipe,0.696,0.25,0,0,4
Jacutinga,0.638,0.5,0.3333333333,0,4
Acreúna,0.677,0.25,0,0,4
Guamaré,0.745,0.25,0,0,4
Teodoro Sampaio,0.667,0.25,0,0,4
Buritizeiro,0.715,0.25,0,1,4
Imaruí,0.539,0.25,0,0,4
Balneário Gaivota,0.572,0.25,0,0.5,4
Planura,0.677,0.25,0.5,0,4
Santa Lúcia,0.677,0.25,0,0,4
Santa Izabel do Oeste,0.619,0.5,0,0.3333333333,4
Altos,0.687,0.25,0.5,0,4
Itapagé,0.725,0.25,0,0,4
Viçosa do Ceará,0.731,0.25,0,0,4
Rialma,0.633,0.25,0,0,4
Itaipulândia,0.657,0.25,0,0,4
Fazenda Vilanova,0.61,0.5,0.5,0,4
Perdigão,0.683,0.5,0,0.5,4
Alagoa Nova,0.681,0.25,0.5,0,4
Pitanga,0.651,0.25,0,0,4
Abadiânia,0.67,0.25,0,0.5,4
Otacílio Costa,0.667,0.25,0,0,4
Serra da Raiz,0.67,0.25,0,0,4
São Vicente do Sul,0.575,0.25,0,0,4
Campanha,0.621,0.25,0,0,4
Alegre,0.611,0.25,0,0,4
Goioerê,0.608,0.25,0,0,4
Piacatu,0.6,0.25,0,0,4
Pontes e Lacerda,0.71,0.5,0.5,0,4
Glória,0.691,0.25,0,0,4
Rio Branco do Sul,0.708,0.25,0,0,4
Itapecuru Mirim,0.748,0.25,0.5,0,4
Segredo,0.618,0.5,0,1,4
Garuva,0.692,0.25,0,0.5,4
Capitólio,0.593,0.25,0,0,4
Ipanguaçu,0.722,0.25,0,0,4
Conceição do Castelo,0.644,0.25,0,0,4
Mamanguape,0.707,0.25,0,0,4
Conquista,0.616,0.25,0,0,4
Conceição de Macabu,0.634,0.25,0,0,4
Planalto,0.678,0.5,0,1,4
Glória de Dourados,0.605,0.25,0,0,4
Cambira,0.597,0.25,0.3333333333,0,4
Augustinópolis,0.743,0.25,0,0,4
Dianópolis,0.744,0.25,0,0,4
Pires do Rio,0.619,0.25,0,0,4
Marechal Floriano,0.654,0.25,0,0,4
Novo Mundo,0.687,0.25,0,0,4
Santa Isabel do Ivaí,0.565,0.25,0,0,4
Ampére,0.647,0.25,0,0,4
São Gonçalo do Pará,0.625,0.25,0,0,4
Viseu,0.792,0.25,0,0,4
Águas Formosas,0.663,0.25,0,0,4
Guaraciaba do Norte,0.692,0.25,0,0,4
Ibirá,0.593,0.25,0,0,4
Barra,0.752,0.5,0.5,0,4
Ibicaraí,0.641,0.25,0,0,4
Conchal,0.677,0.5,0.3333333333,0,4
Coronel Vivida,0.609,0.25,0,0,4
Paranaíba,0.624,0.25,0,0,4
Bataguassu,0.69,0.25,0,0,4
Campestre,0.602,0.25,0,0,4
Florânia,0.636,0.25,0,0,4
Cássia,0.6,0.25,0,0,4
Miracema do Tocantins,0.72,0.25,0.3333333333,0,4
Cordeirópolis,0.65,0.25,0,0,4
Califórnia,0.604,0.25,0.3333333333,0,4
Pouso Redondo,0.656,0.25,0,0,4
Comodoro,0.729,0.5,0,1,4
Altinópolis,0.605,0.25,0,0,4
Laranjal do Jari,0.802,0.25,0,0,4
Benevides,0.758,0.25,0,0,4
Fartura,0.6,0.25,0,0,4
Jaciara,0.681,0.25,0,0,4
Petrolândia,0.735,0.25,0,0,4
Barra do Corda,0.732,0.25,0,0,4
Serrana,0.699,0.25,0,0,4
Acopiara,0.643,0.25,0,0,4
Pinhão,0.708,0.25,0,0,4
Pouso Alto,0.564,0.25,0,0,4
Buriti Alegre,0.585,0.25,0,0,4
Pereiras,0.622,0.25,0,0,4
Conceição do Araguaia,0.711,0.25,0.3333333333,0,4
Guaiçara,0.646,0.25,0.3333333333,0,4
Ouro Preto do Oeste,0.696,0.25,0,0,4
Pompéu,0.668,0.25,0,0,4
Cupira,0.679,0.25,0,0,4
São Bentinho,0.641,0.25,0,0,4
Lima Duarte,0.579,0.6666666667,0,1,3
Horizonte,0.763,0.3333333333,0,0,3
Itacaré,0.754,0.3333333333,0,0,3
Santo Antônio do Descoberto,0.761,0.3333333333,0,0,3
Picada Café,0.568,0.3333333333,0,0,3
São Benedito,0.695,0.3333333333,0,0,3
Barra Funda,0.558,0.3333333333,0,0,3
Salesópolis,0.64,0.3333333333,0,0,3
Ilha Comprida,0.55,0.3333333333,0,0,3
Araporã,0.69,0.3333333333,0,0,3
Sertanópolis,0.597,0.3333333333,0,0.5,3
Pequeri,0.591,0.3333333333,0,0,3
Confresa,0.732,0.3333333333,0,0,3
Querência,0.748,0.3333333333,0,0,3
Cambará do Sul,0.626,0.6666666667,0.5,0,3
São Jerônimo da Serra,0.641,0.3333333333,0,0,3
Rio Pomba,0.592,0.3333333333,0,0,3
Capinópolis,0.62,0.3333333333,0,0,3
São Pedro do Butiá,0.518,0.6666666667,0.5,0,3
Pontal,0.728,0.3333333333,0,0,3
Nova Alvorada,0.587,0.3333333333,0,0,3
Bueno Brandão,0.577,0.3333333333,0.5,0,3
Luís Eduardo Magalhães,0.817,0.6666666667,1,0,3
Almeirim,0.781,0.3333333333,0,0,3
Oliveira dos Brejinhos,0.657,0.3333333333,0,0,3
Bela Vista de Minas,0.64,0.3333333333,0,0,3
Jaramataia,0.732,0.3333333333,0,0,3
Aragarças,0.67,0.3333333333,1,0,3
Joaquim Távora,0.614,0.3333333333,0.5,0,3
Alcobaça,0.713,0.3333333333,0,0,3
Tobias Barreto,0.691,0.3333333333,0,0,3
Seridó,0.729,0.3333333333,0,0,3
Carmo do Rio Claro,0.612,0.3333333333,0.5,0,3
Belo Oriente,0.689,0.6666666667,0,0.5,3
Barreirinhas,0.788,0.3333333333,0,0,3
Palma,0.558,0.3333333333,0,0,3
Queimadas,0.673,0.3333333333,0,0,3
Comendador Levy Gasparian,0.607,0.3333333333,0.5,0,3
Alvinópolis,0.602,0.3333333333,0,0,3
Itacarambi,0.721,0.3333333333,0,0,3
Munhoz de Melo,0.57,0.3333333333,0,1,3
Rio Branco do Ivaí,0.679,0.3333333333,0,0,3
Atilio Vivacqua,0.649,0.3333333333,0,1,3
Goianira,0.726,0.3333333333,0,0,3
Presidente Figueiredo,0.766,0.3333333333,0,0,3
Tucano,0.685,0.3333333333,0,0,3
Januária,0.683,0.3333333333,0,0,3
Rio Real,0.717,0.3333333333,0,0,3
Alto Araguaia,0.668,0.3333333333,0,0,3
Brejo Santo,0.7,0.3333333333,0,0,3
Marcação,0.75,0.3333333333,0,0,3
Canas,0.68,0.3333333333,0.5,0,3
Alto Rio Doce,0.59,0.3333333333,0.5,0,3
Ferros,0.591,0.3333333333,0,1,3
Nazaré Paulista,0.623,0.6666666667,0.5,0,3
Itaguara,0.606,0.3333333333,0,0,3
Quijingue,0.683,0.3333333333,0,0,3
Vale do Paraíso,0.688,0.3333333333,0,0,3
Quedas do Iguaçu,0.676,0.6666666667,0.5,0,3
Tibau,0.69,0.3333333333,0,0,3
Tapira,0.561,0.3333333333,0,0,3
Major Isidoro,0.705,0.3333333333,0,0,3
Taguaí,0.676,0.3333333333,0,0,3
Riacho das Almas,0.67,0.3333333333,0,0,3
Central,0.674,0.3333333333,0,0,3
Presidente Kennedy,0.655,0.3333333333,0,0,3
Abre Campo,0.618,0.6666666667,0.5,0,3
Céu Azul,0.617,0.3333333333,0.5,0,3
Maragogi,0.769,0.3333333333,0.5,0,3
Presidente Bernardes,0.55,0.3333333333,0,0,3
Matias Barbosa,0.595,0.3333333333,0,0,3
Rondinha,0.492,0.3333333333,0,0,3
Ascurra,0.611,0.3333333333,0,0,3
Ipameri,0.621,0.3333333333,1,0,3
Mário Campos,0.693,0.3333333333,0,0,3
Pérola,0.58,0.3333333333,0,0,3
Biritiba-Mirim,0.663,0.3333333333,0,0,3
Campina Verde,0.568,0.3333333333,0,0,3
Palmeira dos Índios,0.677,0.3333333333,0,0,3
Tibau do Sul,0.734,0.6666666667,0.5,0,3
Canindé de São Francisco,0.786,0.3333333333,0,0,3
Santa Bárbara,0.668,0.3333333333,0,0,3
Jataizinho,0.648,0.3333333333,0,0,3
Maria Helena,0.586,0.3333333333,0,0,3
Cachoeira,0.7,0.3333333333,0,0,3
Palmeirina,0.686,0.3333333333,0,0,3
Jaguari,0.509,0.3333333333,0,0,3
Pitimbu,0.746,0.3333333333,0,0,3
Ilha de Itamaracá,0.714,0.3333333333,0,0,3
Agudo,0.568,0.3333333333,0,0,3
Meruoca,0.692,0.3333333333,0,0,3
Alto Bela Vista,0.497,0.3333333333,0,0,3
Assaí,0.604,0.3333333333,0,0,3
Mato Grosso,0.662,0.3333333333,0,0,3
Contenda,0.664,0.3333333333,0,0,3
São Brás,0.699,0.3333333333,0,0,3
Mombaça,0.656,0.3333333333,0,0,3
Arroio do Tigre,0.604,0.3333333333,0,0,3
Umbaúba,0.739,0.3333333333,0,0,3
Mostardas,0.572,0.3333333333,0,0,3
Jequitinhonha,0.643,0.3333333333,0,0,3
Santo Cristo,0.529,0.3333333333,0,0,3
Chapada dos Guimarães,0.668,0.6666666667,0,0.5,3
Iperó,0.697,0.3333333333,0,0,3
Triunfo Potiguar,0.714,0.3333333333,0,0,3
Santo Amaro da Imperatriz,0.637,0.3333333333,0,0,3
Presidente Getúlio,0.626,0.3333333333,0,0,3
Viradouro,0.636,0.3333333333,0,0,3
Iranduba,0.774,1,0.5,1,3
Guaraci,0.607,0.3333333333,0,0,3
Vitória do Mearim,0.738,0.3333333333,0,0,3
Itarema,0.755,0.3333333333,0,0,3
Jaguaribe,0.642,0.3333333333,0.5,0,3
Milhã,0.617,0.3333333333,0,0,3
Pão de Açúcar,0.722,0.3333333333,0,0,3
Camocim de São Félix,0.671,0.3333333333,0,0,3
Tarabai,0.659,0.3333333333,0,0,3
Pedralva,0.608,0.3333333333,0,0,3
Ibiúna,0.661,0.3333333333,0,0,3
Santo Antônio das Missões,0.554,0.3333333333,0,0,3
São Gonçalo dos Campos,0.706,0.3333333333,0,0,3
Jardim,0.664,0.3333333333,0,0,3
Primavera,0.733,0.3333333333,0,0,3
Feijó,0.816,0.3333333333,0,0,3
Buritis,0.701,0.3333333333,0,0,3
Senador Pompeu,0.638,0.3333333333,0,0,3
Itiúba,0.696,0.3333333333,0,0,3
Igarapava,0.628,0.3333333333,0,0,3
Caravelas,0.703,0.3333333333,0,0,3
Baturité,0.694,0.3333333333,0,0,3
Santa Maria da Vitória,0.688,0.6666666667,0,0.5,3
Terra Boa,0.613,0.3333333333,0,0,3
Prudentópolis,0.645,0.3333333333,0,0,3
São Domingos do Sul,0.512,0.3333333333,0,0,3
Perdões,0.605,0.3333333333,0,0,3
Espírito Santo,0.694,0.3333333333,0,0,3
Jandaia do Sul,0.583,0.3333333333,0,0,3
Salto do Jacuí,0.632,0.3333333333,0,0,3
Silva Jardim,0.657,0.3333333333,0,0,3
Montalvânia,0.65,0.3333333333,0,0,3
Ubatã,0.69,0.6666666667,0,0.5,3
Nordestina,0.694,0.3333333333,0,0,3
Ipu,0.666,0.3333333333,0,0,3
Neves Paulista,0.537,0.3333333333,0,0,3
Duas Estradas,0.643,0.3333333333,0,0,3
Casa Nova,0.718,0.6666666667,0,0.5,3
Alto do Rodrigues,0.701,0.3333333333,0,0,3
Iepê,0.59,0.5,0,0,2
Progresso,0.565,0.5,0,0,2
Guarani,0.584,1,1,1,2
Canaã,0.601,0.5,1,0,2
Alenquer,0.769,0.5,0,0,2
Serrania,0.635,0.5,1,0,2
Oriximiná,0.78,0.5,0,0,2
Lindóia,0.616,0.5,0,0,2
Barão de Antonina,0.597,1,1,1,2
Santa Isabel do Pará,0.759,0.5,0,0,2
Quatá,0.642,0.5,0,0,2
Delmiro Gouveia,0.709,0.5,0,1,2
Douradina,0.659,0.5,0,1,2
Rubiácea,0.645,0.5,0,0,2
Água Fria de Goiás,0.675,0.5,1,0,2
Vila Bela da Santíssima Trindade,0.742,0.5,0,0,2
São José do Calçado,0.581,0.5,0,0,2
São Thomé das Letras,0.662,0.5,0,0,2
São Sebastião do Anta,0.71,1,0,1,2
Serra do Mel,0.725,0.5,0,0,2
Quixabeira,0.659,0.5,0,0,2
Arara,0.627,0.5,0,1,2
Cardeal da Silva,0.757,0.5,1,0,2
Sooretama,0.744,0.5,0,0,2
Rio Preto da Eva,0.783,0.5,0,0,2
Pureza,0.715,0.5,0,0,2
São Bento Abade,0.705,0.5,0,0,2
Querência do Norte,0.645,0.5,0,0,2
Santa Rosa do Sul,0.614,0.5,0,0,2
Canguaretama,0.741,0.5,0,0,2
Rio Acima,0.667,1,0,1,2
Luís Correia,0.724,1,0,1,2
Tapera,0.584,0.5,0,1,2
Barra de São Miguel,0.759,0.5,0,0,2
Mãe do Rio,0.76,0.5,0,0,2
Dias d'Ávila,0.742,0.5,0,0,2
Porangaba,0.576,0.5,1,0,2
Ouroeste,0.616,0.5,0,0,2
Mamonas,0.58,0.5,0,0,2
São Vendelino,0.569,0.5,0,0,2
Monteiro Lobato,0.602,0.5,0,0,2
Pardinho,0.648,1,1,0,2
Coronel Bicaco,0.584,0.5,0,0,2
Biquinhas,0.513,0.5,0,0,2
Tio Hugo,0.589,0.5,0,0,2
Roseira,0.662,1,1,0,2
Engenheiro Beltrão,0.605,0.5,0,1,2
Pirapó,0.479,0.5,0,0,2
Carandaí,0.623,0.5,0,0,2
Paverama,0.563,0.5,1,0,2
Filadélfia,0.696,0.5,0,0,2
Itaporã,0.695,0.5,0,0,2
Chaves,0.797,0.5,0,0,2
Matinha,0.734,0.5,0,0,2
Lábrea,0.796,0.5,0,0,2
Saboeiro,0.656,1,1,0,2
Laranja da Terra,0.581,0.5,0,0,2
Colorado do Oeste,0.664,0.5,0,0,2
Retirolândia,0.68,0.5,0,0,2
Vazante,0.644,0.5,0,0,2
Afogados da Ingazeira,0.671,0.5,0,0,2
Nova Crixás,0.679,0.5,0,0,2
Alto Alegre do Pindaré,0.761,0.5,0,0,2
Condor,0.589,0.5,0,0,2
Rondon,0.623,0.5,0,0,2
Jaicós,0.691,0.5,0,0,2
Itororó,0.658,0.5,0,0,2
Ipuaçu,0.71,0.5,1,0,2
Pedras Grandes,0.553,0.5,0,0,2
Várzea Alegre,0.641,0.5,0,0,2
Cacequi,0.576,0.5,0,0,2
Ibirapuã,0.656,0.5,0,0,2
Mirangaba,0.697,0.5,0,0,2
Belterra,0.734,0.5,0,0,2
Paraíso,0.607,0.5,1,0,2
Clevelândia,0.634,0.5,0,0,2
Jaguaré,0.717,0.5,0,0,2
Lapão,0.709,0.5,0,0,2
Camamu,0.743,0.5,0,0,2
Indiara,0.69,0.5,0,0,2
Moema,0.627,0.5,0,0,2
Pedregulho,0.649,0.5,0,0,2
Pocinhos,0.685,0.5,0,0,2
Ubiratã,0.59,0.5,0,0,2
Passa Tempo,0.564,0.5,0,0,2
Amambai,0.716,0.5,0,0,2
Afuá,0.82,0.5,0,0,2
Abadia de Goiás,0.684,0.5,0,0,2
Tucunduva,0.507,0.5,0,0,2
Presidente Olegário,0.624,0.5,0,0,2
Sítio Novo do Tocantins,0.716,0.5,0,0,2
Igaraçu do Tietê,0.645,0.5,0,0,2
Marco,0.753,0.5,0,0,2
Passagem Franca,0.719,0.5,0,0,2
Guarantã do Norte,0.688,0.5,0,0,2
Boracéia,0.641,0.5,0,0,2
Paranapanema,0.669,0.5,0,0,2
Santa Brígida,0.71,0.5,0,0,2
Muçum,0.493,0.5,0,0,2
Limoeiro de Anadia,0.72,0.5,0,0,2
Canelinha,0.667,0.5,0,0,2
Minas Novas,0.737,0.5,1,0,2
Mata,0.539,0.5,0,0,2
Brejões,0.691,0.5,0,0,2
Zabelê,0.656,0.5,1,0,2
Pongaí,0.538,0.5,0,0,2
Camapuã,0.634,0.5,0,0,2
Pirapetinga,0.62,0.5,0,0,2
Bodoquena,0.688,0.5,0,0,2
Dores do Indaiá,0.549,0.5,0,0,2
Boca do Acre,0.777,0.5,1,0,2
Tabocas do Brejo Velho,0.682,0.5,1,0,2
Amajari,0.788,0.5,0,0,2
Ubaporanga,0.641,0.5,0,0,2
Periquito,0.677,0.5,0,0,2
Pato Bragado,0.608,0.5,0,0,2
São Pedro da Serra,0.622,0.5,0,0,2
Ibaté,0.691,0.5,0,0,2
Cabrobó,0.733,0.5,0,0,2
Custódia,0.67,0.5,0,0,2
Caririaçu,0.69,0.5,0,0,2
Carlos Chagas,0.619,1,0,1,2
Jundiaí do Sul,0.578,0.5,0,0,2
São João do Oriente,0.622,0.5,0,0,2
Caculé,0.649,1,1,1,2
Papagaios,0.695,0.5,0,0,2
Abelardo Luz,0.678,0.5,1,0,2
Juruaia,0.656,0.5,0,0,2
Rio Piracicaba,0.605,0.5,0,0,2
Sales Oliveira,0.608,0.5,0,0,2
Independência,0.642,0.5,0,0,2
Itambaracá,0.6,0.5,1,0,2
Baldim,0.594,0.5,0,0,2
Bom Jardim de Minas,0.57,0.5,0,0,2
Sumidouro,0.643,0.5,0,0,2
Itaí,0.653,0.5,0,0,2
Alecrim,0.465,0.5,0,0,2
Campinaçu,0.632,0.5,0,0,2
Tabuleiro do Norte,0.652,0.5,0,0,2
Parapuã,0.568,0.5,0,0,2
Saudades,0.609,0.5,1,0,2
Nova Canaã do Norte,0.666,0.5,0,0,2
Cocal,0.722,0.5,0,0,2
Boa Ventura de São Roque,0.69,0.5,0,0,2
Tabira,0.673,0.5,0,0,2
Marilândia do Sul,0.624,0.5,0,0,2
Presidente Dutra,0.722,0.5,1,0,2
Arapoti,0.68,0.5,0,0,2
Novo Oriente,0.658,0.5,0,0,2
Antônio Carlos,0.617,0.5,0,0,2
Baixa Grande,0.675,0.5,0,0,2
Nerópolis,0.692,0.5,0,0,2
Francisco Sá,0.67,0.5,0,0,2
Maruim,0.742,0.5,0,0,2
Chopinzinho,0.627,1,1,0,2
Uruçuí,0.718,0.5,0,0,2
Ipixuna do Pará,0.819,1,0,1,2
Porto Murtinho,0.734,0.5,0,0,2
Junqueiro,0.723,0.5,0,0,2
São João do Itaperiú,0.646,0.5,1,0,2
Boa Vista do Tupim,0.696,0.5,0,0,2
Araci,0.724,0.5,0,0,2
Nepomuceno,0.623,0.5,0,0,2
Concórdia do Pará,0.796,0.5,0,0,2
Rafard,0.633,0.5,0,0,2
Uruará,0.783,0.5,0,0,2
Analândia,0.621,0.5,0,0,2
Lajinha,0.664,0.5,0,0,2
Murici,0.753,0.5,0,0,2
Alhandra,0.74,0.5,0,0,2
Ibicuí,0.659,0.5,0,0,2
Tapurah,0.76,0.5,0,0,2
Simonésia,0.685,0.5,0,0,2
Taquaral,0.615,0.5,0,0,2
Cunha,0.613,0.5,0,0,2
Boa Esperança do Sul,0.661,0.5,0,0,2
Espinosa,0.672,0.5,0,0,2
Ubiretama,0.515,0.5,0,0,2
Jaçanã,0.667,0.5,0,0,2
Formigueiro,0.515,0.5,0,0,2
Itobi,0.625,0.5,0,1,2
Ourilândia do Norte,0.798,0.5,0,0,2
Itapetim,0.627,0.5,0,0,2
Óbidos,0.753,0.5,0,0,2
João Dourado,0.728,0.5,0,0,2
Icapuí,0.69,0.5,0,0,2
Colniza,0.756,0.5,0,0,2
Portalegre,0.634,0.5,0,0,2
Campo Erê,0.649,0.5,0,0,2
Missão Velha,0.703,0.5,0,0,2
Ibipitanga,0.665,0.5,0,0,2
Cerqueira César,0.631,0.5,0,0,2
Nova Soure,0.678,0.5,0,0,2
Professor Jamil,0.595,0.5,0,0,2
Ibotirama,0.704,0.5,0,0,2
Alto Taquari,0.76,0.5,0,0,2
Tanabi,0.57,0.5,0,0,2
